,Sub Division,Year of Installation,Project Name,Meter Installation Date,Village,PV Cap. from Form,Ref. DC V,Actual DC V,String 1: DC V,String 1: DC A,String 2: DC V,String 2: DC A,AC V,AC A,Power (W),E-Today (kWh),E-Total (kWh),Gen. in Solar meter (kWh) ,Avg. Solar generation per kW,Verified,Current Status of Inverter,Check List 1: Connection tightness of AC/DC box is ok?,Check List 2: Tightness nearer to meter connection is ok?,Check List 3: Connection of Earthing & L.A. is ok?,Check List 4: DC/AC connector is ok?,Check List 5: Wire Dressing is ok?,Check List 6: Wifi Connection is ok?,Check List 7: Tightness of U & Z clamp is ok?,Check List 8: Colour of  Welding Joint is ok?,Check List 9: Concrete Block is there?,Check  List 10: Visual checking of all parts,Observation
993,ADAJAN S DN,2019-20,2019-20R0306,2/11/2020,અડાજણ,4.62,420,478.0,249.0,3.7,229.0,4.9,253.0,6.6,1730.0,6.1,12415.0,6537.0,1.84,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
994,PAL SD,2019-20,2019-20R0519,5/23/2020,Pal,5.28,480,604.0,304.0,2.6,300.0,2.4,252.0,6.0,1512.0,5,12000.0,12226.0,3.47,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Ok
995,PAL SD,2019-20,2019-20R0383,3/13/2020,Adajan,4.62,420,460.0,242.0,3.84,218.0,3.75,255.0,6.37,1687.0,17,12119.0,12090.0,3.54,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
996,KADOD SD,2019-20,2019-20R0727,3/14/2020,Nasura,4.62,420,444.0,222.0,6.6,222.0,6.6,251.0,11.8,2912.0,6.6,13000.0,13756.0,4,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
997,KADOD SD,2019-20,2019-20R0221,6/11/2020,Vadhvaniya,4.95,450,490.0,262.0,6.62,228.0,7.54,253.0,13.5,3394.0,8.1,11731.0,11789.0,3.64,Done,Normal,Yes,Yes,Yes,Yes,Yes,"WIFI is available at home but the range does not come up to the inverter. (ઘર માં WIFI છે. પણ, રેનજ નથી આવતી ઇન્વર્ટર સુધી.)",Yes,Yes,Not required (જરૂર નથી),Yes,"Ok,cebal ty correct "
998,KADOD SD,2019-20,2019-20R0225,6/18/2020,Vadhvaniya,9.9,900,1045.0,526.0,5.9,519.0,6.0,251.0,8.6,6300.0,15,23000.0,23449.0,3.66,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
999,KADOD SD,2019-20,2019-20R0223,6/11/2020,Vadhvaniya,5.28,480,514.0,254.0,6.0,260.0,7.0,240.0,18.0,3000.0,9.9,12163.0,6004.0,1.74,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,"Ok,cebal ty correct, solar meter badlelu che"
1000,KADOD SD,2019-20,2019-20R0224,3/13/2020,Vadhavaniya ,2.97,270,269.0,269.0,6.8,0.0,0.0,262.0,7.5,1627.0,6,7893.0,8189.0,3.7,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok
1001,KADOD SD,2019-20,2019-20R0400,3/19/2020,Vadhvaniya,4.95,450,465.0,209.0,6.74,256.0,6.47,267.0,1462.0,3013.0,11.9,13600.0,13597.0,3.72,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok 
1002,KADOD SD,2019-20,2019-20R0222,6/11/2020,Vadhvaniya,5.94,540,553.0,277.0,6.9,276.0,7.3,266.0,14.8,3862.0,19,14000.0,14857.0,3.82,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok,cebal ty correct "
1003,KADOD SD,2018-19,2018-19R1029,3/22/2019,Vadhvaniya,3.25,300,303.0,303.0,5.3,0.0,0.0,266.0,6.3,1646.0,12,12191.0,12191.0,3.4,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,"Ok,1penal tutigayli che"
1004,MADHI SDN,2019-20,2019-20R0474,12/30/2019,Sejwad ,4.95,450,498.0,246.0,5.25,252.0,2.84,246.0,5.5,1714.0,11,12745.0,12571.0,3.1,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok, cebal ty corect, wi fi confrigrtion karyu "
1005,MADHI SDN,2020-21,2020-21R0150,2/3/2021,Sejwad ,4.62,420,472.0,230.0,4.8,242.0,4.2,270.0,7.3,1977.0,19.8,7537.0,7463.0,3.86,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok, "
1006,BARDOLI (R) SDN,2019-20,2019-20R0636,2/29/2020,Mota,4.62,420,496.0,245.0,6.5,251.0,3.86,247.0,6.33,1598.0,3.3,11113.0,11300.0,3.22,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1007,BARDOLI (R) SDN,2019-20,2019-20R0637,2/29/2020,Mota,4.62,420,474.0,240.0,3.85,234.0,3.11,246.0,3.5,1647.0,3.4,10928.0,10922.0,3.11,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1008,BARDOLI (R) SDN,2019-20,2019-20R0823,8/19/2020,Mota,4.95,450,495.2,232.7,3.4,262.5,3.0,252.0,7.1,1732.0,4,9250.0,9393.0,3.23,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1009,BARDOLI (R) SDN,2019-20,2019-20R0035,1/28/2020,Bardoli,3.3,300,319.0,319.0,7.1,0.0,0.0,267.0,8.2,2140.0,6,9480.0,9828.0,3.77,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1010,BARDOLI (R) SDN,2019-20,2019-20R0611,3/11/2020,Dhamdod lumbha,3.3,300,321.0,321.0,6.7,0.0,0.0,255.0,8.3,2071.0,5.8,8857.0,9223.0,3.74,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Ok, cebal ty correct, sedaling correct "
1011,BARDOLI (R) SDN,2019-20,2019-20R0687,7/24/2020,Bardoli,3.3,300,309.0,309.0,7.9,0.0,0.0,263.0,8.6,2192.0,7,7048.0,6937.0,3.43,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1012,BARDOLI (R) SDN,2019-20,2019-20R0086,12/27/2019,Kikvad,5.94,540,577.0,290.0,6.9,287.0,7.0,266.0,14.4,3907.0,21,19000.0,19360.0,3.96,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Support on wall (વોલ પર સપોર્ટ છે),Yes,Ok
1013,BARDOLI (R) SDN,2019-20,2019-20R0034,3/11/2020,Kikwad,3.3,300,319.0,319.0,6.6,0.0,0.0,253.0,8.4,2044.0,12,9217.0,9485.0,3.84,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Ok
1014,BARDOLI (R) SDN,2019-20,2019-20R0033,1/17/2020,Navi kikvad,3.3,300,322.0,322.0,6.2,0.0,0.0,247.0,7.7,1971.0,10,13000.0,13022.0,4.92,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,"Ok,cebal ty correct "
1015,BARDOLI (R) SDN,2019-20,2019-20R0492,1/17/2020,Kikwad,4.62,420,456.0,233.0,5.9,223.0,5.4,237.0,5.2,1792.0,20,14315.0,14412.0,3.89,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1016,BARDOLI (R) SDN,2019-20,2019-20R0450,4/30/2020,Isroli,3.3,300,347.0,347.0,3.7,0.0,0.0,252.0,5.0,1301.0,12,7514.0,7554.0,3.28,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Ok
1017,BARDOLI (R) SDN,2019-20,2019-20R0685,6/10/2020,Pisad,4.95,450,511.0,236.0,1.6,275.0,1.9,250.0,3.7,891.0,18,9912.0,1344.0,0.41,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Ok, cebal ty correct"
1018,TORRENT,2019-20,2019-20R0937,10/12/2020,Bhatar,5.94,540,605.0,303.0,6.7,302.0,7.2,246.0,17.2,4104.0,9.2,10000.0,10377.0,3.26,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok,Ok
1019,VALOD O&M SD,2020-21,2020-21R0188,2/8/2021,Vedchi,3.3,300,317.0,317.0,5.3,0.0,0.0,257.0,6.6,1699.0,4,4978.0,4985.0,3.62,Done,Normal,Yes,Yes,Yes,Yes,Yes,Gprs,Yes,Yes,Support on wall (વોલ પર સપોર્ટ છે),Yes,Ok
1020,TORRENT,2019-20,2019-20R0938,10/12/2020,Bhatar,5.94,540,607.0,304.0,6.3,303.0,7.1,246.0,16.2,3883.0,9.4,10000.0,10529.0,3.31,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1021,TORRENT,2019-20,2019-20R0953,10/12/2020,Bhatar,5.94,540,601.0,299.0,7.1,302.0,7.1,249.0,17.3,4224.0,10,10000.0,10905.0,3.43,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1022,VALOD O&M SD,2020-21,2020-21R0280,2/9/2021,Vedchi,3.3,300,323.0,323.0,5.4,0.0,0.0,255.0,6.8,1731.0,5,5042.0,5067.0,3.69,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1023,VALOD O&M SD,2020-21,2020-21R0239,2/9/2021,Vedchhi,3.3,300,329.0,329.0,6.1,0.0,0.0,252.0,7.1,1946.0,6,5139.0,5133.0,3.74,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1024,VALOD O&M SD,2020-21,2020-21R0240,2/9/2021,Vedchi,3.3,300,323.0,323.0,6.9,0.0,0.0,271.0,7.9,2141.0,7.8,5212.0,5211.0,3.8,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,No,Yes,Ok
1025,VALOD O&M SD,2020-21,2020-21R0186,2/9/2021,Vadchhi,3.3,300,319.0,319.0,6.3,0.0,0.0,271.0,7.0,1917.0,6.7,5070.0,5087.0,3.71,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Gar bhand che 
1026,VALOD O&M SD,2020-21,2020-21R0335,3/9/2021,Vedchi,4.95,450,483.0,223.0,7.7,260.0,7.4,267.0,12.8,3378.0,12.9,6440.0,6404.0,3.33,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Support on wall (વોલ પર સપોર્ટ છે),Yes,Ok
1027,TORRENT,2018-19,2018-19R0354,2/22/2019,Bhatar,4.55,420,431.0,215.0,6.5,216.0,6.7,245.0,11.3,2805.0,10,15000.0,15428.0,2.99,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1028,VALOD O&M SD,2020-21,2020-21R0281,2/9/2021,Vedchi,3.3,300,319.0,319.0,5.6,0.0,0.0,271.0,6.2,1686.0,7,4981.0,4989.0,3.63,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Support on wall (વોલ પર સપોર્ટ છે),Yes,Ok
1029,VALOD O&M SD,2020-21,2020-21R0187,2/9/2021,Valod,3.3,300,325.0,325.0,3.0,0.0,0.0,264.0,5.0,1486.0,8.2,5232.0,5210.0,3.8,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok,cabal ty correct "
1030,VALOD O&M SD,2020-21,2020-21R0209,2/9/2021,Valod,3.3,300,341.0,341.0,6.0,0.0,0.0,254.0,5.9,1526.0,9,5052.0,4999.0,3.64,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Ok,cebal ty correct, wi fi configuration ok"
1031,TORRENT,2019-20,2019-20R0023,3/3/2020,Majura geta,9.9,900,961.0,505.0,6.4,456.0,5.6,247.0,11.3,5544.0,30.8,2659.0,26215.0,3.49,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1032,VALOD O&M SD,2020-21,2020-21R0244,2/10/2021,Buhari,2.97,270,302.0,302.0,5.0,0.0,0.0,248.0,9.0,1289.0,9.4,4171.0,4229.0,3.43,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1033,VYARA TOWN SD,2020-21,2020-21R0396,1/0/1900,Kanpura,2.97,270,318.0,318.0,2.6,0.0,0.0,254.0,3.1,808.0,9,2686.0,2617.0,0.02,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok 
1034,VYARA O&M SD,2020-21 ,2020-21R0192,2/6/2021,Kanpura,3.3,FALSE,334.0,334.0,7.0,0.0,0.0,249.0,2.0,1266.0,15,4954.0,4940.0,3.57,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Ok cebal ty correct 
1035,MAHUVA SDN,2019-20,2019-20R0090,1/1/2020,Kani,5.94,540,592.0,260.0,6.2,332.0,6.0,274.0,13.1,3648.0,9,10000.0,10700.0,2.19,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Nathi,Yes,Ok cebal ty correct 
1036,MAHUVA SDN,2019-20,2019-20R0600,3/18/2020,Ancheli,3.3,300,319.3,319.3,6.9,0.0,0.0,274.0,8.1,2157.0,6.5,9240.0,9384.0,3.81,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok cebal ty correct 
1037,MAHUVA SDN,2019-20,2019-20R0599,3/18/2020,Ancheli,3.3,300,329.0,329.0,6.8,0.0,0.0,266.0,8.4,2160.0,6.4,8718.0,9035.0,3.67,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Ok
1038,MAHUVA SDN,2019-20,2019-20R0820,8/30/2020,Vadoli,4.95,450,478.0,256.0,7.2,222.0,7.3,259.0,13.2,3369.0,12,10000.0,28190.0,9.79,Done,Normal,Yes,Yes,Yes,Yes,Yes,"WIFI is available at home but the range does not come up to the inverter. (ઘર માં WIFI છે. પણ, રેનજ નથી આવતી ઇન્વર્ટર સુધી.)",Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1039,MAHUVA SDN,2018-19,2018-19R0042,1/16/2019,Vadoli,5.85,540,293.0,293.0,10.6,0.0,0.0,252.0,12.1,3092.0,14,17000.0,24085.0,3.51,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1040,BARDOLI (R) SDN,2019-20,2019-20R0775,8/28/2020,ધામરોડ. લુભા ,3.3,300,331.0,331.0,4.1,0.0,0.0,241.0,8.1,1521.0,10,7059.0,6985.0,3.62,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Ok
1041,BARDOLI (R) SDN,2019-20,2019-20R0562,2/6/2020,Dhmdod lumbha,4.62,420,465.0,241.0,4.2,224.0,4.3,236.0,8.8,2126.0,15,13000.0,12910.0,3.55,Done,Normal,Yes,Yes,Yes,Yes,Yes,Wifi lagavanu che gprs badline,Yes,Yes,Banavana che,Yes,Ok cebal ty correct 
1042,BARDOLI (R) SDN,2018-19,2018-19R0040,1/5/2019,Bardoli,4.225,390,474.0,238.0,3.9,236.0,4.3,232.0,6.3,1504.0,15,4953.0,15947.0,3.19,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1043,BARDOLI (R) SDN,2018-19,2018-19R0165,1/5/2019,Kikvad,3.25,300,315.0,315.0,2.5,0.0,0.0,240.0,3.4,839.0,12,9750.0,9800.0,2.54,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1044,BARDOLI (R) SDN,2017-18,2017-18R0061,1/18/2018,Kikvad,2.24,210,234.0,234.0,2.62,0.0,0.0,237.0,2.99,649.0,8,12804.0,13236.0,3.84,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Yes,Yes,Ok
1045,BARDOLI (R) SDN,2018-19,2018-19R0001,12/11/2018,કિક્વાડ,5.85,540,613.0,306.0,2.4,307.0,2.4,248.0,6.1,1535.0,22,14000.0,24194.0,3.42,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1046,BARDOLI (R) SDN,2018-19,2018-19R0038,12/11/2018,કિક્વાદ,5.85,540,604.0,294.0,2.4,310.0,2.1,244.0,4.9,1291.0,21,8912.0,23882.0,3.37,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1047,BARDOLI (R) SDN,2018-19,2018-19R0140,12/13/2018,Moti bhatlav,5.85,540,580.0,328.0,1.6,252.0,1.5,236.0,4.6,1102.0,24,20000.0,24083.0,3.41,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1048,MAHUVA SDN,2019-20,2019-20R0163,9/30/2020,Goji,4.62,420,466.0,234.0,5.4,232.0,5.4,240.0,10.4,2230.0,15,8802.0,9018.0,3.54,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1049,BARDOLI (R) SDN,2018-19,2018-19R0062,12/27/2018,Isroli,5.85,540,607.0,306.0,1.1,301.0,1.4,249.0,3.1,776.0,23,5463.0,24169.0,3.46,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok
1050,BARDOLI (R) SDN,2017-18,2017-18R0070,2/5/2018,Ten,4.48,420,468.0,233.0,1.1,235.0,0.94,247.0,1.0,321.0,13.4,1191.0,23753.0,3.49,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1051,BARDOLI (R) SDN,2018-19,2018-19R0026,12/12/2018,Soyani,4.55,420,431.0,200.0,1.1,231.0,1.1,227.0,0.7,66.0,18,16000.0,16506.0,3,Done,Normal,Yes,Yes,Yes,Yes,Yes,"WIFI is available at home but the range does not come up to the inverter. (ઘર માં WIFI છે. પણ, રેનજ નથી આવતી ઇન્વર્ટર સુધી.)",Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1052,KIM,2019-20,2019-20R0806,8/22/2020,Pipodara,3.3,300,323.0,323.0,4.9,0.0,0.0,251.0,6.3,1536.0,3,6717.0,6606.0,3.39,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1053,KIM,2019-20,2019-20R0807,8/22/2020,Pipodra,3.3,300,340.3,340.3,4.3,0.0,0.0,241.0,5.8,1376.0,2.5,6964.0,7000.0,3.59,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1054,KIM,2020-21,2020-21R0074,3/1/2021,Pipodra,3.3,300,329.0,329.0,2.0,0.0,0.0,247.0,9.0,2150.0,4,5013.0,5050.0,3.83,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok,cebal ty correct "
1055,KIM,2020-21,2020-21R0206,3/2/2021,Pipodara,3.3,300,350.0,350.0,7.4,0.0,0.0,240.0,8.1,1836.0,4,4887.0,4861.0,3.69,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1056,KIM,2020-21,2020-21R0084,2/26/2021,Pipodara,3.3,300,338.3,338.3,6.0,0.0,0.0,246.0,7.3,1839.0,4.7,5153.0,5168.0,3.89,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1057,KIM,2020-21,2020-21R0203,2/26/2021,Pipadara,3.3,300,350.0,350.0,5.0,0.0,0.0,260.0,6.3,1639.0,4.1,4462.0,4416.0,3.32,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok
1058,KIM,2019-20,2019-20R0574,2/12/2020,Siyod,4.95,450,504.0,272.0,6.6,232.0,5.53,274.0,13.87,2990.0,18,14067.0,13924.0,3.59,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok
1059,KIM,C009,C009,10/22/2020,Siyod,4.95,FALSE,493.9,229.7,5.3,264.2,5.6,262.0,10.0,2574.0,15,9604.0,9901.0,3.77,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1060,BHARUCH CITY WEST,2018-19,2018-19R0230,2/20/2019,Bharuch,4.55,420,473.4,236.5,4.9,236.9,4.7,246.0,8.9,2250.0,3.2,19000.0,19494.0,3.75,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Ok cebal ty correct 
1061,BHARUCH CITY WEST,2018-19,2018-19R0240,1/29/2019,Bharuch,2.6,240,252.0,252.0,6.2,0.0,0.0,242.0,6.4,1558.0,3.2,11000.0,11225.0,3.71,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct/ penal khsedi
1062,BHARUCH CITY WEST,2018-19,2018-19R0146,4/10/2019,Bharuch,9.75,900,985.4,473.1,3.4,512.3,3.9,244.0,5.3,3636.0,6.9,32000.0,34349.0,3.22,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok cebal ty correct, penal clining nathi, 1penal tuteli che a bypass kareli che pahela"
1063,BHARUCH CITY WEST,2018-19,2018-19R1034,3/13/2019,Bharuch,2.6,240,247.0,247.0,7.0,0.0,0.0,272.0,6.4,1760.0,6,11000.0,11257.0,3.86,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
1064,BHARUCH CITY WEST,2019-20,2019-20R0133,8/10/2020,Bharuch,3.3,300,313.4,313.4,6.4,0.0,0.0,248.0,8.2,1951.0,7.8,7161.0,7115.0,3.56,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok cebal ty correct, penal clining nathi"
1065,BHARUCH CITY WEST,2018-19,2018-19R0356,3/13/2019,Bharuch,3.25,300,337.7,337.7,3.2,0.0,0.0,265.0,4.3,1153.0,4.6,12000.0,12201.0,3.35,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,"Ok cebal ty correct, penal clining nathi "
1066,BHARUCH CITY WEST,2019-20,2019-20R0879,9/3/2020,Bharuch,2.97,270,308.0,308.0,5.9,0.0,0.0,242.0,7.4,1744.0,10,6206.0,6065.0,3.51,Done,Normal,Yes,Yes,Yes,Yes,Yes,Navu lagavyu,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok cebal ty correct, wi fi installation karyu"
1067,BHARUCH CITY WEST,2019-20,2019-20R0132,8/10/2020,Bharuch,3.3,300,313.0,313.0,4.7,0.0,0.0,246.0,6.0,1441.0,5,6127.0,6089.0,3.05,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,"Ok cebal ty correct, penal clining nathi "
1068,BHARUCH CITY EAST,2019-20,2019-20R0627,3/15/2020,Bharuch,2.97,270,305.0,305.0,5.2,0.0,0.0,247.0,6.2,1521.0,10,7442.0,7608.0,3.4,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok
1069,BHARUCH (RURAL) SD,2019-20,2019-20R0109,6/22/2020,Bharuch ,2.97,270,332.0,332.0,3.8,0.0,0.0,242.0,4.3,1119.0,11,6402.0,7033.0,3.62,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok
1070,BHARUCH CITY EAST,2018-19,2018-19R0108,1/23/2019,Bharuch,3.25,300,321.0,321.0,2.7,0.0,0.0,240.0,3.1,873.0,10,12000.0,12892.0,3.39,Done,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not required (જરૂર નથી),Yes,Ok
1071,BHARUCH CITY EAST,2018-19,2018-19R0231,2/20/2019,Bharuch,5.2,480,538.0,276.0,2.5,262.0,2.8,238.0,6.8,1644.0,20,21000.0,20840.0,3.51,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,"Ok, penal clining nathi "
1072,BHARUCH CITY EAST,2018-19,2018-19R0105,1/17/2019,Bharuch ,2.925,270,300.0,300.0,2.2,0.0,0.0,243.0,2.3,687.0,11,13000.0,13300.0,3.87,Done,Normal,Yes,Yes,Yes,Yes,Yes,"WIFI is available at home but the range does not come up to the inverter. (ઘર માં WIFI છે. પણ, રેનજ નથી આવતી ઇન્વર્ટર સુધી.)",Yes,Yes,Yes,Yes,Ok
1073,BHARUCH CITY EAST,2018-19,2018-19R0117,1/1/2019,Bharuch,3.25,300,328.0,328.0,0.5,0.0,0.0,239.0,0.8,207.0,14,11000.0,13726.0,3.54,Done,Normal,Yes,Yes,Yes,Yes,Yes,WIFI not available at home (ઘર માં WIFI નથી.),Yes,Yes,Not required (જરૂર નથી),Yes,Ok cebal ty correct 
